customer id,state,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
SR96970,Oregon,M,3489.28,0.0,98.0,Personal Auto,Four-Door Car,705.6
ED90879,Nevada,M,7325.92,20757.0,102.0,Corporate Auto,Four-Door Car,216.4268
SS69401,Oregon,F,4841.06,23449.0,61.0,Corporate Auto,Four-Door Car,292.8
VF32335,Arizona,M,19964.4,0.0,192.0,Personal Auto,Luxury SUV,921.6
WX14028,Nevada,F,32450.39,60455.0,104.0,Personal Auto,SUV,499.2
FP99321,Washington,M,2628.17,0.0,89.0,Personal Auto,Four-Door Car,640.8
QF21628,California,M,3095.63,53588.0,77.0,Personal Auto,Four-Door Car,369.6
OR40901,California,M,12731.95,40870.0,105.0,Corporate Auto,SUV,504.0
NF82527,Arizona,M,2631.56,0.0,71.0,Personal Auto,Two-Door Car,340.8
GD84658,Nevada,F,35984.1,0.0,129.0,Corporate Auto,Sports Car,1267.549091
PA14842,Washington,F,2906.89,45128.0,72.0,Special Auto,Four-Door Car,66.667784
SA45648,California,M,10628.06,90874.0,137.0,Personal Auto,SUV,459.785009
IQ37561,Arizona,F,7590.96,52823.0,95.0,Personal Auto,Two-Door Car,125.768818
TP34946,California,M,5108.04,26784.0,67.0,Corporate Auto,Four-Door Car,482.4
TL20040,Oregon,M,13989.85,22354.0,118.0,Personal Auto,SUV,775.526054
JM96431,Oregon,M,3115.7,54420.0,80.0,Personal Auto,Four-Door Car,576.0
LN10007,Oregon,F,13369.44,50800.0,112.0,Corporate Auto,Sports Car,621.218119
WY17451,Oregon,F,8621.19,0.0,87.0,Personal Auto,Four-Door Car,417.6
XS30210,Arizona,M,10359.02,84583.0,65.0,Corporate Auto,Four-Door Car,238.868659
UD27331,Nevada,M,3241.84,33701.0,88.0,Personal Auto,Four-Door Car,460.815578
HC52114,California,F,4344.99,0.0,63.0,Corporate Auto,Four-Door Car,462.63613
WG50184,Arizona,F,5332.46,68931.0,66.0,Corporate Auto,Four-Door Car,309.577946
BQ99053,Oregon,M,7692.46,0.0,105.0,Personal Auto,Four-Door Car,504.0
IY77611,Arizona,M,26223.81,0.0,115.0,Corporate Auto,SUV,828.0
ER24015,Arizona,M,6930.63,29318.0,198.0,Personal Auto,SUV,1386.824722
SG71810,Oregon,F,11610.25,41503.0,73.0,Personal Auto,Two-Door Car,15.001594
OQ10108,Oregon,M,8937.12,0.0,126.0,Personal Auto,SUV,604.8
ON45263,California,F,2462.86,0.0,69.0,Personal Auto,Two-Door Car,427.25055
RD15786,Oregon,M,2300.69,25905.0,63.0,Personal Auto,Four-Door Car,302.4
TU64352,Oregon,F,4078.02,0.0,116.0,Personal Auto,Sports Car,835.2
CR12479,Nevada,F,2868.6,40046.0,73.0,Personal Auto,Four-Door Car,118.509791
AW36627,California,F,4428.03,58577.0,110.0,Personal Auto,SUV,303.872752
UD31660,California,M,4061.59,70129.0,103.0,Personal Auto,Four-Door Car,130.495798
QL18084,Nevada,M,18504.28,91268.0,229.0,Corporate Auto,Luxury Car,737.737825
DJ11965,California,F,4904.89,12902.0,139.0,Personal Auto,Sports Car,667.2
LT16517,Oregon,F,10827.87,62053.0,134.0,Personal Auto,SUV,614.03209
JG77605,Nevada,F,5745.12,30389.0,73.0,Personal Auto,Four-Door Car,278.932051
PD94851,Nevada,M,2423.26,15585.0,65.0,Personal Auto,Two-Door Car,67.618365
NK27819,Arizona,M,5926.73,23091.0,96.0,Personal Auto,Four-Door Car,460.8
PL28709,California,F,4605.04,22571.0,63.0,Personal Auto,Four-Door Car,302.4
DY35560,Oregon,M,2132.77,0.0,61.0,Personal Auto,Four-Door Car,691.677138
LX23185,Oregon,F,2643.72,0.0,82.0,Personal Auto,Two-Door Car,393.6
NA39347,California,M,5824.22,73976.0,73.0,Personal Auto,Four-Door Car,338.529369
SI32097,Oregon,F,6889.62,30814.0,87.0,Personal Auto,Four-Door Car,417.6
JD50909,Arizona,F,3008.1,80681.0,74.0,Corporate Auto,Four-Door Car,355.2
FB55024,Oregon,F,3286.17,60934.0,82.0,Personal Auto,Two-Door Car,393.6
NQ51389,Oregon,M,13552.78,0.0,62.0,Corporate Auto,Two-Door Car,446.4
EA23961,California,F,5166.19,80797.0,64.0,Personal Auto,Four-Door Car,300.940297
RQ78687,Oregon,M,2946.0,89410.0,74.0,Personal Auto,Four-Door Car,95.997363
ZE42703,Nevada,M,4863.47,52728.0,127.0,Corporate Auto,SUV,609.6
LZ34164,Nevada,F,4892.62,43199.0,61.0,Personal Auto,Four-Door Car,334.007478
CO44659,Arizona,F,3337.59,43510.0,83.0,Personal Auto,Four-Door Car,238.088581
YQ53901,Washington,F,5246.28,28909.0,66.0,Personal Auto,Two-Door Car,456.702735
LX46285,Oregon,F,9031.21,0.0,122.0,Personal Auto,Sports Car,650.52179
GH90738,Oregon,F,3580.08,71176.0,91.0,Personal Auto,Two-Door Car,278.072755
FK10455,California,M,9802.55,84429.0,123.0,Personal Auto,SUV,115.07234
GJ77362,California,M,4825.65,61613.0,61.0,Special Auto,Four-Door Car,40.562432
WJ26538,California,M,3203.3,68370.0,80.0,Personal Auto,Four-Door Car,244.158446
IN67175,California,F,5659.14,52389.0,72.0,Personal Auto,Four-Door Car,345.6
LA52988,Oregon,F,4144.87,64478.0,103.0,Personal Auto,SUV,8.281829
ZH89968,Washington,F,13770.98,59207.0,116.0,Personal Auto,Four-Door Car,556.8
YA17061,Nevada,F,3716.48,17162.0,96.0,Corporate Auto,Four-Door Car,460.8
NT76210,Nevada,M,3123.08,0.0,101.0,Personal Auto,SUV,960.115399
XL58577,California,M,12168.74,14973.0,115.0,Personal Auto,SUV,828.0
WJ57919,California,M,2674.73,56342.0,69.0,Special Auto,Four-Door Car,331.2
FG77231,Oregon,F,12741.85,73054.0,106.0,Personal Auto,SUV,419.365958
UH32376,Nevada,M,4037.55,21586.0,106.0,Personal Auto,Two-Door Car,1056.291709
RA43827,Oregon,F,8628.3,0.0,117.0,Special Auto,SUV,842.4
WA67245,Oregon,F,22093.62,24193.0,185.0,Personal Auto,Sports Car,785.367947
GT65478,Oregon,F,8217.43,84815.0,68.0,Personal Auto,Four-Door Car,279.996658
SZ35936,Oregon,F,26197.41,18495.0,113.0,Corporate Auto,SUV,542.4
AT41276,California,M,8110.54,36554.0,70.0,Personal Auto,Two-Door Car,433.38842
JD94356,Oregon,F,4766.37,0.0,68.0,Personal Auto,Four-Door Car,656.959783
PU88199,Oregon,M,8819.02,99845.0,110.0,Corporate Auto,SUV,528.0
OR33365,California,F,5171.27,0.0,69.0,Corporate Auto,Two-Door Car,344.469652
KQ36942,California,M,3896.57,10853.0,104.0,Corporate Auto,SUV,350.306385
LN62857,California,F,6005.03,23749.0,77.0,Personal Auto,Four-Door Car,151.550875
GY99465,Oregon,F,6869.19,0.0,69.0,Corporate Auto,Four-Door Car,331.2
JV58396,California,M,3054.54,0.0,88.0,Personal Auto,Four-Door Car,422.4
WC83553,Oregon,M,4874.22,92783.0,61.0,Personal Auto,Two-Door Car,6.671268
CB95310,Arizona,F,2747.43,83502.0,68.0,Personal Auto,Four-Door Car,368.963633
YY71144,Oregon,M,8717.05,83846.0,74.0,Personal Auto,Four-Door Car,355.2
TP96247,Oregon,F,4099.66,18606.0,110.0,Personal Auto,SUV,568.844905
HC16500,Arizona,M,8189.97,72191.0,68.0,Personal Auto,Four-Door Car,209.387509
AM29546,Oregon,M,5225.03,57733.0,66.0,Personal Auto,Two-Door Car,393.528054
ZM31116,Arizona,M,7949.28,63688.0,99.0,Personal Auto,Four-Door Car,475.2
VG40704,California,F,3135.41,55855.0,79.0,Personal Auto,Four-Door Car,272.9955
PJ73790,Oregon,F,3939.01,60021.0,99.0,Special Auto,Four-Door Car,882.871945
KE36052,Arizona,M,5325.72,0.0,73.0,Corporate Auto,Two-Door Car,496.474767
HW97280,California,M,19483.24,74300.0,122.0,Personal Auto,SUV,354.55391
WX10701,Washington,M,3459.23,0.0,96.0,Corporate Auto,Four-Door Car,460.8
CC16034,Oregon,F,17103.79,51747.0,71.0,Personal Auto,Four-Door Car,340.8
YA83600,Arizona,F,2753.31,28887.0,73.0,Personal Auto,Four-Door Car,425.81795
UE10014,Arizona,M,12866.89,0.0,189.0,Personal Auto,Luxury Car,1415.579302
NV11692,Nevada,F,4420.25,0.0,68.0,Personal Auto,Four-Door Car,546.420009
XJ52902,Nevada,M,2756.47,43540.0,70.0,Corporate Auto,Two-Door Car,117.585017
EI89831,Nevada,F,7743.92,96961.0,64.0,Corporate Auto,Two-Door Car,81.377259
ZY57929,Arizona,F,8169.75,32799.0,104.0,Personal Auto,SUV,499.2
KI70852,Nevada,F,3569.86,0.0,101.0,Personal Auto,SUV,1201.085226
WD38067,California,F,10656.88,72540.0,88.0,Personal Auto,Two-Door Car,631.743039
NQ45562,California,M,7092.64,35173.0,180.0,Personal Auto,Sports Car,415.331869
RU75129,Washington,F,2777.34,65431.0,69.0,Personal Auto,Four-Door Car,331.2
KC16062,Arizona,F,7550.42,0.0,100.0,Corporate Auto,SUV,480.0
VK57280,Washington,M,4727.35,0.0,72.0,Personal Auto,Four-Door Car,345.6
AP90638,Arizona,M,14274.55,0.0,84.0,Personal Auto,Four-Door Car,604.8
GF12712,California,F,9559.34,40672.0,121.0,Corporate Auto,SUV,580.8
QQ26855,California,F,8879.79,52583.0,113.0,Personal Auto,SUV,528.20086
ZJ90079,Arizona,F,5525.47,64816.0,69.0,Corporate Auto,Four-Door Car,331.2
CE75354,California,F,5923.21,36685.0,74.0,Corporate Auto,Four-Door Car,355.2
CP38401,Oregon,M,8501.65,0.0,136.0,Personal Auto,Sports Car,979.2
ZZ42291,California,F,40235.97,77143.0,125.0,Personal Auto,SUV,176.006384
EI57866,Arizona,M,2584.82,60942.0,64.0,Special Auto,Two-Door Car,288.205261
KL39986,Arizona,F,19278.82,0.0,61.0,Personal Auto,Two-Door Car,366.604732
PL18921,Oregon,F,11981.98,21514.0,62.0,Personal Auto,Two-Door Car,257.248789
SR71068,Washington,M,3933.81,25927.0,103.0,Personal Auto,SUV,674.973614
JM47657,Oregon,F,2491.26,25965.0,65.0,Personal Auto,Four-Door Car,329.206567
JZ54775,Arizona,F,7431.66,27688.0,92.0,Personal Auto,Four-Door Car,572.352362
LO57469,Oregon,F,7865.18,75490.0,97.0,Corporate Auto,Four-Door Car,43.084332
DA99797,Oregon,F,15978.91,33871.0,136.0,Personal Auto,SUV,933.624655
WA63124,Nevada,F,2113.86,0.0,65.0,Personal Auto,Four-Door Car,468.0
YV97407,California,M,8661.74,85470.0,109.0,Personal Auto,SUV,523.2
UQ71296,Washington,M,5625.31,97095.0,70.0,Personal Auto,Four-Door Car,208.035411
LY14687,Washington,F,4592.15,73604.0,114.0,Personal Auto,SUV,184.222768
AM32820,California,M,3709.92,0.0,112.0,Personal Auto,SUV,1082.898726
ZP47993,California,F,8208.93,40646.0,103.0,Personal Auto,Four-Door Car,494.4
WN13366,Arizona,F,5595.39,74454.0,71.0,Personal Auto,Four-Door Car,340.8
MK87221,Arizona,F,3413.62,18168.0,87.0,Personal Auto,Two-Door Car,417.6
BC77846,Nevada,M,6325.03,0.0,89.0,Personal Auto,Two-Door Car,614.572672
YL27602,Oregon,M,6393.87,0.0,66.0,Personal Auto,Four-Door Car,316.8
QS70017,Arizona,M,8738.4,43597.0,110.0,Personal Auto,Two-Door Car,528.0
PZ80067,Oregon,M,4836.39,0.0,140.0,Personal Auto,SUV,672.0
FV62588,Oregon,M,24967.76,66825.0,69.0,Personal Auto,Four-Door Car,70.031111
IN56924,California,F,5409.96,0.0,62.0,Personal Auto,Four-Door Car,297.6
IX67925,California,M,2344.23,0.0,74.0,Personal Auto,Four-Door Car,532.8
IS58553,Oregon,F,15173.97,22448.0,126.0,Personal Auto,SUV,604.8
AB78984,Oregon,M,11124.21,42596.0,96.0,Personal Auto,Four-Door Car,42.293622
WN13947,Oregon,M,4863.27,0.0,70.0,Corporate Auto,Four-Door Car,646.785442
VA91846,Arizona,M,5577.54,97868.0,70.0,Special Auto,Two-Door Car,267.786573
KM58067,California,F,4526.95,92921.0,112.0,Personal Auto,SUV,109.28708
EL42453,Washington,M,2519.57,41372.0,64.0,Personal Auto,Four-Door Car,307.2
TP10619,California,F,4892.42,26660.0,63.0,Personal Auto,Two-Door Car,453.6
AH41065,Washington,M,18943.27,58851.0,79.0,Personal Auto,Four-Door Car,494.187643
SS63511,California,M,8564.77,95697.0,107.0,Corporate Auto,Sports Car,178.006524
NE21279,California,F,4419.54,0.0,112.0,Personal Auto,SUV,537.6
TN71995,Arizona,M,5637.74,0.0,84.0,Personal Auto,Four-Door Car,403.2
OM13505,Washington,M,5047.48,81741.0,64.0,Corporate Auto,Four-Door Car,186.448395
KI83797,Oregon,F,4913.12,48295.0,63.0,Personal Auto,Four-Door Car,290.301553
SH60585,Nevada,F,5799.06,65538.0,72.0,Personal Auto,Four-Door Car,261.341223
GU33167,Oregon,M,5568.98,53997.0,69.0,Personal Auto,Four-Door Car,345.158393
BX20846,Oregon,F,3861.49,93272.0,95.0,Personal Auto,Four-Door Car,281.110788
VK69632,California,F,2912.91,68899.0,74.0,Personal Auto,Two-Door Car,66.103422
RU72450,California,M,6980.33,0.0,67.0,Corporate Auto,Four-Door Car,321.6
KN15789,Nevada,F,6769.32,0.0,97.0,Personal Auto,Four-Door Car,698.4
GG29821,Oregon,M,8193.56,54950.0,103.0,Corporate Auto,SUV,480.578584
RN98239,California,M,7519.13,96306.0,95.0,Personal Auto,Four-Door Car,185.355353
NE83217,Nevada,F,3746.03,70342.0,96.0,Personal Auto,Four-Door Car,685.907341
YU72630,Arizona,M,2592.44,72421.0,65.0,Personal Auto,Four-Door Car,312.0
EZ80325,California,F,4548.29,0.0,132.0,Personal Auto,Sports Car,950.4
CE41738,Oregon,F,2885.0,77748.0,72.0,Personal Auto,Two-Door Car,7.214579
HF15113,Oregon,F,4883.55,19096.0,64.0,Personal Auto,Two-Door Car,374.8996
WZ83320,Arizona,F,9061.06,73876.0,112.0,Personal Auto,Four-Door Car,419.303041
XX31571,Washington,M,16728.34,0.0,237.0,Personal Auto,Luxury Car,1706.4
US90854,Oregon,M,11177.75,20742.0,100.0,Personal Auto,SUV,455.851876
FX55357,Arizona,M,4364.31,44804.0,114.0,Corporate Auto,SUV,778.350073
LR32149,Arizona,F,22940.38,52993.0,64.0,Personal Auto,Four-Door Car,304.699889
UK66803,Oregon,F,4926.28,49185.0,61.0,Corporate Auto,Two-Door Car,126.950071
VO87159,Oregon,F,23086.36,69240.0,194.0,Personal Auto,Luxury SUV,744.769131
QK23524,Oregon,F,5149.3,26877.0,131.0,Personal Auto,SUV,628.8
ZQ37164,Arizona,F,8016.75,82828.0,67.0,Personal Auto,Four-Door Car,217.472776
FG47217,California,M,2538.86,99824.0,63.0,Special Auto,Four-Door Car,302.4
FQ46354,California,M,10498.93,30352.0,89.0,Personal Auto,Four-Door Car,146.110685
AG56998,Oregon,M,2448.65,0.0,69.0,Corporate Auto,Two-Door Car,331.2
KG23128,Oregon,M,6057.07,27681.0,83.0,Personal Auto,Two-Door Car,398.4
NX34811,Nevada,F,8295.84,85478.0,103.0,Personal Auto,Two-Door Car,224.159416
PY79729,Oregon,F,2786.66,94310.0,70.0,Corporate Auto,Four-Door Car,430.769347
VJ64329,Oregon,F,25464.82,13663.0,97.0,Corporate Auto,Four-Door Car,465.6
CO71312,Arizona,F,11469.63,10384.0,151.0,Personal Auto,SUV,914.434097
VG83453,California,M,3557.37,17272.0,93.0,Personal Auto,Two-Door Car,446.4
JD78271,Nevada,F,8317.3,64367.0,104.0,Personal Auto,SUV,96.431061
XM69101,Oregon,M,7601.95,47519.0,96.0,Personal Auto,Two-Door Car,245.248248
HK30754,Arizona,M,9426.97,26263.0,85.0,Special Auto,Two-Door Car,475.159732
WJ47053,Oregon,M,6418.85,0.0,63.0,Personal Auto,Two-Door Car,556.85728
HX36471,California,F,6788.08,0.0,93.0,Personal Auto,Two-Door Car,855.341729
HS66275,California,F,3358.66,77309.0,83.0,Personal Auto,Two-Door Car,596.320943
MB75636,Oregon,F,2439.93,50876.0,61.0,Personal Auto,Four-Door Car,171.248196
KB35786,Oregon,M,4505.85,20284.0,65.0,Personal Auto,Four-Door Car,532.806637
LX42787,California,M,2309.6,22567.0,69.0,Personal Auto,Four-Door Car,496.8
SS34897,California,M,2541.52,63546.0,64.0,Personal Auto,Four-Door Car,131.813652
ZQ92997,Nevada,M,6414.08,0.0,89.0,Personal Auto,Four-Door Car,640.8
OB66874,Oregon,F,2585.21,28137.0,65.0,Personal Auto,Two-Door Car,312.0
LE74625,California,M,2961.31,22608.0,77.0,Personal Auto,Four-Door Car,369.6
QN60028,California,M,2759.98,92296.0,69.0,Corporate Auto,Two-Door Car,331.2
GV19121,Oregon,M,3341.68,0.0,69.0,Personal Auto,Two-Door Car,331.2
PS43764,Washington,M,5169.5,12430.0,73.0,Special Auto,Four-Door Car,350.4
YW60802,Oregon,F,4117.37,0.0,116.0,Personal Auto,SUV,1301.796063
UI80897,Washington,M,5552.6,50470.0,71.0,Corporate Auto,Two-Door Car,377.498287
VV35420,Arizona,M,7285.03,44788.0,61.0,Personal Auto,Four-Door Car,386.031248
RW61528,Nevada,F,13916.93,52423.0,119.0,Corporate Auto,Four-Door Car,571.2
LT60268,Nevada,F,11044.43,29696.0,139.0,Personal Auto,SUV,478.107847
VA77345,Oregon,F,3531.04,26884.0,89.0,Special Auto,Four-Door Car,238.132215
WG15595,California,M,2759.62,64388.0,69.0,Personal Auto,Two-Door Car,331.2
FZ45665,Oregon,F,6500.41,0.0,61.0,Personal Auto,Four-Door Car,292.8
MM90239,Oregon,M,6369.26,34498.0,83.0,Personal Auto,Two-Door Car,398.4
UG18431,Arizona,M,13083.49,73060.0,108.0,Special Auto,SUV,518.4
BE78308,Oregon,M,2150.91,0.0,63.0,Personal Auto,Two-Door Car,453.6
EM29019,Arizona,F,8447.89,61337.0,105.0,Personal Auto,SUV,2.54009
SK37917,Nevada,M,5075.42,0.0,73.0,Corporate Auto,Two-Door Car,350.4
DD68171,Arizona,F,3527.85,59496.0,88.0,Personal Auto,Four-Door Car,189.144728
NF20746,Oregon,F,13061.52,0.0,180.0,Personal Auto,Luxury Car,1474.267145
PY48656,Arizona,F,6259.51,37813.0,78.0,Corporate Auto,Four-Door Car,39.781368
AO42003,Oregon,F,16681.33,55907.0,104.0,Corporate Auto,SUV,499.2
DK41858,Arizona,F,5791.61,80480.0,72.0,Personal Auto,Four-Door Car,242.842607
TY20016,Oregon,M,7980.49,72734.0,66.0,Personal Auto,Two-Door Car,195.218968
OH76118,Washington,F,2767.5,0.0,72.0,Personal Auto,Four-Door Car,22.326388
IZ79227,Arizona,M,2975.26,36548.0,76.0,Personal Auto,Four-Door Car,547.2
HN10814,Arizona,M,4178.59,62113.0,104.0,Personal Auto,SUV,5.894778
OD25312,Arizona,M,4734.26,0.0,67.0,Personal Auto,Four-Door Car,747.458052
ZR32858,California,F,4315.79,41252.0,109.0,Personal Auto,SUV,514.059402
FC68244,Oregon,M,6126.57,61139.0,76.0,Personal Auto,Four-Door Car,364.8
VS86041,Arizona,F,2694.6,26744.0,68.0,Corporate Auto,Two-Door Car,326.4
EQ82942,California,F,9338.08,0.0,132.0,Personal Auto,SUV,950.4
ZE82255,California,F,18680.99,74640.0,66.0,Corporate Auto,Four-Door Car,375.514273
DA79544,Oregon,M,2551.35,88126.0,64.0,Personal Auto,Four-Door Car,151.973156
WG33213,California,F,2808.08,55005.0,70.0,Personal Auto,Four-Door Car,336.0
DP97298,California,M,9710.29,33190.0,123.0,Personal Auto,Sports Car,40.950769
JH73645,California,M,15190.65,0.0,71.0,Personal Auto,Four-Door Car,839.593218
SK98708,Oregon,F,4069.78,0.0,117.0,Corporate Auto,Four-Door Car,609.801279
ZZ62245,Oregon,F,6612.22,0.0,97.0,Personal Auto,Four-Door Car,669.399277
AU46604,California,M,2030.78,0.0,64.0,Personal Auto,Four-Door Car,731.479725
HD44279,Arizona,F,5090.45,25226.0,71.0,Personal Auto,Four-Door Car,340.8
LS99940,California,F,3353.38,63398.0,83.0,Personal Auto,Four-Door Car,292.206784
EY27917,Oregon,M,8532.99,30092.0,108.0,Personal Auto,SUV,192.265438
ZJ22033,Washington,M,2647.52,37876.0,69.0,Corporate Auto,Four-Door Car,300.056383
TZ60132,Oregon,F,6071.91,12201.0,84.0,Corporate Auto,Four-Door Car,604.8
XG74199,Oregon,M,9061.77,37970.0,115.0,Personal Auto,SUV,124.967415
YM74115,Nevada,M,2531.59,28898.0,67.0,Corporate Auto,Four-Door Car,82.811346
LO48126,Oregon,F,2467.13,23845.0,61.0,Personal Auto,Four-Door Car,292.8
NM37561,California,M,7408.17,62810.0,187.0,Corporate Auto,Luxury Car,32.874675
HW19141,Oregon,F,3452.41,65773.0,89.0,Corporate Auto,Four-Door Car,245.308491
OD21455,California,M,4481.39,0.0,69.0,Personal Auto,Four-Door Car,232.183503
WN14477,California,M,21235.45,0.0,86.0,Personal Auto,Four-Door Car,568.746405
YK88644,Nevada,M,3370.07,0.0,95.0,Personal Auto,Four-Door Car,476.903351
YO41331,Oregon,F,3746.75,41479.0,94.0,Personal Auto,Two-Door Car,19.575683
PB39857,California,M,5129.61,72433.0,126.0,Personal Auto,SUV,343.139611
NW67881,Oregon,M,12300.0,74586.0,103.0,Personal Auto,SUV,494.4
BN13780,California,F,18065.27,0.0,234.0,Personal Auto,Luxury SUV,1135.141469
EZ70847,Washington,F,19644.76,67326.0,69.0,Corporate Auto,Four-Door Car,331.2
YR75102,Arizona,M,35900.08,25285.0,114.0,Personal Auto,SUV,547.2
RS30611,Arizona,M,6838.77,15871.0,89.0,Personal Auto,Four-Door Car,427.2
QT61438,Oregon,M,6519.29,38795.0,82.0,Corporate Auto,Two-Door Car,393.6
MD44130,Oregon,M,5712.38,24882.0,72.0,Corporate Auto,Two-Door Car,345.6
MS78828,Nevada,F,5126.54,33169.0,128.0,Personal Auto,SUV,614.4
DG31826,California,M,4984.62,86305.0,62.0,Corporate Auto,Four-Door Car,80.73124
WW67905,Oregon,M,4102.2,0.0,112.0,Corporate Auto,SUV,537.6
LS92540,California,F,4111.2,32210.0,103.0,Corporate Auto,SUV,494.4
RP92511,Nevada,M,11085.88,69090.0,139.0,Personal Auto,Sports Car,387.222556
LK63879,California,F,4745.68,0.0,63.0,Personal Auto,Four-Door Car,523.337427
BT20606,Arizona,M,5837.53,83308.0,73.0,Personal Auto,Four-Door Car,419.471438
WW31823,Oregon,F,19190.32,39034.0,68.0,Personal Auto,Four-Door Car,466.446708
MN79082,Oregon,M,6444.08,46750.0,82.0,Corporate Auto,Two-Door Car,672.026958
ID89933,Oregon,F,7255.58,39786.0,91.0,Personal Auto,Four-Door Car,365.835977
NM77390,Nevada,M,8197.71,56788.0,108.0,Special Auto,SUV,579.710188
NN79124,Nevada,M,4554.91,90156.0,114.0,Personal Auto,SUV,388.346716
DF97701,Oregon,F,7069.74,63867.0,89.0,Corporate Auto,Four-Door Car,432.361631
EJ73184,California,F,4743.69,83413.0,118.0,Personal Auto,SUV,134.801691
GE43335,Nevada,M,4019.38,0.0,118.0,Personal Auto,SUV,566.4
HB68898,Oregon,F,20239.38,36116.0,171.0,Corporate Auto,SUV,158.126982
UP80657,Washington,M,2674.73,56342.0,69.0,Corporate Auto,Four-Door Car,331.2
PR13091,Oregon,F,9206.43,55542.0,117.0,Personal Auto,Sports Car,310.651386
YV73432,Oregon,M,23187.15,58466.0,66.0,Personal Auto,Two-Door Car,316.8
CG90504,Oregon,F,4770.55,12964.0,65.0,Personal Auto,Two-Door Car,362.774545
SH12501,Washington,M,3768.09,43412.0,94.0,Personal Auto,Two-Door Car,509.722387
ZR58728,Nevada,M,2893.74,82611.0,74.0,Personal Auto,Four-Door Car,355.2
NS57426,Arizona,M,11611.95,28915.0,76.0,Personal Auto,Four-Door Car,364.8
HU99414,Oregon,M,14246.15,0.0,207.0,Personal Auto,Luxury Car,1490.4
LP86596,Arizona,F,2554.55,0.0,70.0,Personal Auto,Four-Door Car,336.0
HR92775,California,F,3226.52,91774.0,81.0,Personal Auto,Four-Door Car,285.020982
DQ69331,Washington,M,2227.07,27972.0,61.0,Personal Auto,Four-Door Car,292.8
SP41790,California,M,10623.41,0.0,96.0,Personal Auto,Four-Door Car,460.8
YA52900,Oregon,M,8304.69,0.0,122.0,Corporate Auto,SUV,681.328474
RQ88363,California,F,5155.53,77857.0,64.0,Personal Auto,Four-Door Car,160.62847
OZ37864,Oregon,F,4407.77,0.0,62.0,Personal Auto,Four-Door Car,114.097383
EH27304,California,F,2955.5,56502.0,74.0,Personal Auto,Four-Door Car,355.2
CR37971,Oregon,M,3900.91,95018.0,97.0,Personal Auto,Four-Door Car,315.879728
KL54950,Oregon,M,4531.37,23705.0,122.0,Personal Auto,SUV,585.6
DS75515,California,M,2813.31,72333.0,70.0,Personal Auto,Two-Door Car,177.224451
YW72997,Arizona,M,7196.72,0.0,107.0,Personal Auto,SUV,770.4
MR13691,Arizona,M,6301.1,47622.0,80.0,Personal Auto,Four-Door Car,305.544034
PP20957,Nevada,F,7799.44,0.0,105.0,Personal Auto,SUV,504.0
KJ41153,Oregon,M,8292.63,79632.0,106.0,Personal Auto,SUV,344.048739
WX49215,Oregon,M,18534.61,16154.0,62.0,Personal Auto,Four-Door Car,91.355165
CH78309,Oregon,M,2906.3,72211.0,73.0,Personal Auto,Four-Door Car,44.912125
UF54329,California,M,6089.77,70892.0,76.0,Corporate Auto,Two-Door Car,206.709951
CQ59706,Washington,F,5016.14,49367.0,63.0,Personal Auto,Four-Door Car,69.230355
KP77095,Arizona,F,15470.6,68086.0,194.0,Corporate Auto,SUV,218.342169
